community_code,year,crime_type,crime_count,population,occupied_dwellings,persons_per_unit,sector,comm_structure,crime_rate_per_1000
STONEY 4,2021,Theft FROM Vehicle,9,,,,,,
STONEY 4,2021,Theft OF Vehicle,2,,,,,,
STONEY 4,2022,Assault (Non-domestic),1,,,,,,
STONEY 4,2022,Break & Enter - Commercial,6,,,,,,
STONEY 4,2022,Theft FROM Vehicle,23,,,,,,
STONEY 4,2022,Theft OF Vehicle,6,,,,,,
STONEY 4,2023,Assault (Non-domestic),1,,,,,,
STONEY 4,2023,Break & Enter - Commercial,6,,,,,,
STONEY 4,2023,Street Robbery,1,,,,,,
STONEY 4,2023,Theft FROM Vehicle,5,,,,,,
STONEY 4,2023,Theft OF Vehicle,4,,,,,,
STONEY 4,2023,Violence  'Other' (Non-domestic),1,,,,,,
STONEY 4,2024,Assault (Non-domestic),2,,,,,,
STONEY 4,2024,Break & Enter - Commercial,3,,,,,,
STONEY 4,2024,Theft FROM Vehicle,2,,,,,,
STONEY 4,2024,Theft OF Vehicle,3,,,,,,
STRATHCONA PARK,2018,Assault (Non-domestic),4,,,,,,
STRATHCONA PARK,2018,Break & Enter - Commercial,3,,,,,,
STRATHCONA PARK,2018,Break & Enter - Dwelling,18,,,,,,
STRATHCONA PARK,2018,Break & Enter - Other Premises,3,,,,,,
STRATHCONA PARK,2018,Street Robbery,1,,,,,,
STRATHCONA PARK,2018,Theft FROM Vehicle,22,,,,,,
STRATHCONA PARK,2018,Theft OF Vehicle,4,,,,,,
STRATHCONA PARK,2018,Violence  'Other' (Non-domestic),4,,,,,,
STRATHCONA PARK,2019,Assault (Non-domestic),3,,,,,,
STRATHCONA PARK,2019,Break & Enter - Commercial,1,,,,,,
STRATHCONA PARK,2019,Break & Enter - Dwelling,15,,,,,,
STRATHCONA PARK,2019,Break & Enter - Other Premises,3,,,,,,
STRATHCONA PARK,2019,Street Robbery,1,,,,,,
STRATHCONA PARK,2019,Theft FROM Vehicle,55,,,,,,
STRATHCONA PARK,2019,Theft OF Vehicle,12,,,,,,
STRATHCONA PARK,2019,Violence  'Other' (Non-domestic),4,,,,,,
STRATHCONA PARK,2020,Break & Enter - Commercial,3,,,,,,
STRATHCONA PARK,2020,Break & Enter - Dwelling,12,,,,,,
STRATHCONA PARK,2020,Break & Enter - Other Premises,7,,,,,,
STRATHCONA PARK,2020,Commercial Robbery,3,,,,,,
STRATHCONA PARK,2020,Theft FROM Vehicle,31,,,,,,
STRATHCONA PARK,2020,Theft OF Vehicle,3,,,,,,
STRATHCONA PARK,2020,Violence  'Other' (Non-domestic),7,,,,,,
STRATHCONA PARK,2021,Assault (Non-domestic),1,,,,,,
STRATHCONA PARK,2021,Break & Enter - Commercial,4,,,,,,
STRATHCONA PARK,2021,Break & Enter - Dwelling,8,,,,,,
STRATHCONA PARK,2021,Break & Enter - Other Premises,1,,,,,,
STRATHCONA PARK,2021,Commercial Robbery,2,,,,,,
STRATHCONA PARK,2021,Theft FROM Vehicle,21,,,,,,
STRATHCONA PARK,2021,Theft OF Vehicle,8,,,,,,
STRATHCONA PARK,2021,Violence  'Other' (Non-domestic),6,,,,,,
STRATHCONA PARK,2022,Assault (Non-domestic),2,,,,,,
STRATHCONA PARK,2022,Break & Enter - Commercial,9,,,,,,
STRATHCONA PARK,2022,Break & Enter - Dwelling,7,,,,,,
STRATHCONA PARK,2022,Break & Enter - Other Premises,2,,,,,,
STRATHCONA PARK,2022,Commercial Robbery,1,,,,,,
STRATHCONA PARK,2022,Theft FROM Vehicle,21,,,,,,
STRATHCONA PARK,2022,Theft OF Vehicle,13,,,,,,
STRATHCONA PARK,2022,Violence  'Other' (Non-domestic),3,,,,,,
STRATHCONA PARK,2023,Break & Enter - Commercial,2,,,,,,
STRATHCONA PARK,2023,Break & Enter - Dwelling,10,,,,,,
STRATHCONA PARK,2023,Break & Enter - Other Premises,2,,,,,,
STRATHCONA PARK,2023,Street Robbery,1,,,,,,
STRATHCONA PARK,2023,Theft FROM Vehicle,20,,,,,,
STRATHCONA PARK,2023,Theft OF Vehicle,9,,,,,,
STRATHCONA PARK,2023,Violence  'Other' (Non-domestic),5,,,,,,
STRATHCONA PARK,2024,Assault (Non-domestic),5,,,,,,
STRATHCONA PARK,2024,Break & Enter - Commercial,2,,,,,,
STRATHCONA PARK,2024,Break & Enter - Dwelling,8,,,,,,
STRATHCONA PARK,2024,Theft FROM Vehicle,11,,,,,,
STRATHCONA PARK,2024,Theft OF Vehicle,3,,,,,,
STRATHCONA PARK,2024,Violence  'Other' (Non-domestic),4,,,,,,
SUNALTA,2018,Assault (Non-domestic),37,,,,,,
SUNALTA,2018,Break & Enter - Commercial,52,,,,,,
SUNALTA,2018,Break & Enter - Dwelling,17,,,,,,
SUNALTA,2018,Break & Enter - Other Premises,7,,,,,,
SUNALTA,2018,Commercial Robbery,1,,,,,,
SUNALTA,2018,Street Robbery,3,,,,,,
SUNALTA,2018,Theft FROM Vehicle,98,,,,,,
SUNALTA,2018,Theft OF Vehicle,42,,,,,,
SUNALTA,2018,Violence  'Other' (Non-domestic),17,,,,,,
SUNALTA,2019,Assault (Non-domestic),31,,,,,,
SUNALTA,2019,Break & Enter - Commercial,51,,,,,,
SUNALTA,2019,Break & Enter - Dwelling,12,,,,,,
SUNALTA,2019,Break & Enter - Other Premises,7,,,,,,
SUNALTA,2019,Commercial Robbery,2,,,,,,
SUNALTA,2019,Street Robbery,1,,,,,,
SUNALTA,2019,Theft FROM Vehicle,122,,,,,,
SUNALTA,2019,Theft OF Vehicle,34,,,,,,
SUNALTA,2019,Violence  'Other' (Non-domestic),6,,,,,,
SUNALTA,2020,Assault (Non-domestic),31,,,,,,
SUNALTA,2020,Break & Enter - Commercial,33,,,,,,
SUNALTA,2020,Break & Enter - Dwelling,7,,,,,,
SUNALTA,2020,Break & Enter - Other Premises,15,,,,,,
SUNALTA,2020,Commercial Robbery,1,,,,,,
SUNALTA,2020,Street Robbery,4,,,,,,
SUNALTA,2020,Theft FROM Vehicle,78,,,,,,
SUNALTA,2020,Theft OF Vehicle,28,,,,,,
SUNALTA,2020,Violence  'Other' (Non-domestic),18,,,,,,
SUNALTA,2021,Assault (Non-domestic),48,,,,,,
SUNALTA,2021,Break & Enter - Commercial,46,,,,,,
SUNALTA,2021,Break & Enter - Dwelling,6,,,,,,
SUNALTA,2021,Break & Enter - Other Premises,8,,,,,,
SUNALTA,2021,Commercial Robbery,2,,,,,,
SUNALTA,2021,Street Robbery,4,,,,,,
SUNALTA,2021,Theft FROM Vehicle,89,,,,,,
SUNALTA,2021,Theft OF Vehicle,21,,,,,,
SUNALTA,2021,Violence  'Other' (Non-domestic),12,,,,,,
SUNALTA,2022,Assault (Non-domestic),30,,,,,,
SUNALTA,2022,Break & Enter - Commercial,36,,,,,,
SUNALTA,2022,Break & Enter - Dwelling,8,,,,,,
SUNALTA,2022,Break & Enter - Other Premises,8,,,,,,
SUNALTA,2022,Commercial Robbery,2,,,,,,
SUNALTA,2022,Street Robbery,4,,,,,,
SUNALTA,2022,Theft FROM Vehicle,60,,,,,,
SUNALTA,2022,Theft OF Vehicle,29,,,,,,
SUNALTA,2022,Violence  'Other' (Non-domestic),11,,,,,,
SUNALTA,2023,Assault (Non-domestic),36,,,,,,
SUNALTA,2023,Break & Enter - Commercial,27,,,,,,
SUNALTA,2023,Break & Enter - Dwelling,7,,,,,,
SUNALTA,2023,Break & Enter - Other Premises,12,,,,,,
SUNALTA,2023,Street Robbery,8,,,,,,
SUNALTA,2023,Theft FROM Vehicle,43,,,,,,
SUNALTA,2023,Theft OF Vehicle,18,,,,,,
SUNALTA,2023,Violence  'Other' (Non-domestic),9,,,,,,
SUNALTA,2024,Assault (Non-domestic),27,,,,,,
SUNALTA,2024,Break & Enter - Commercial,28,,,,,,
SUNALTA,2024,Break & Enter - Dwelling,3,,,,,,
SUNALTA,2024,Break & Enter - Other Premises,12,,,,,,
SUNALTA,2024,Commercial Robbery,1,,,,,,
SUNALTA,2024,Street Robbery,4,,,,,,
SUNALTA,2024,Theft FROM Vehicle,26,,,,,,
SUNALTA,2024,Theft OF Vehicle,12,,,,,,
SUNALTA,2024,Violence  'Other' (Non-domestic),12,,,,,,
SUNDANCE,2018,Assault (Non-domestic),18,,,,,,
SUNDANCE,2018,Break & Enter - Commercial,3,,,,,,
SUNDANCE,2018,Break & Enter - Dwelling,19,,,,,,
SUNDANCE,2018,Break & Enter - Other Premises,2,,,,,,
SUNDANCE,2018,Street Robbery,1,,,,,,
SUNDANCE,2018,Theft FROM Vehicle,45,,,,,,
SUNDANCE,2018,Theft OF Vehicle,26,,,,,,
SUNDANCE,2018,Violence  'Other' (Non-domestic),13,,,,,,
SUNDANCE,2019,Assault (Non-domestic),16,,,,,,
SUNDANCE,2019,Break & Enter - Commercial,2,,,,,,
SUNDANCE,2019,Break & Enter - Dwelling,13,,,,,,
SUNDANCE,2019,Break & Enter - Other Premises,1,,,,,,
SUNDANCE,2019,Street Robbery,1,,,,,,
SUNDANCE,2019,Theft FROM Vehicle,30,,,,,,
SUNDANCE,2019,Theft OF Vehicle,16,,,,,,
SUNDANCE,2019,Violence  'Other' (Non-domestic),14,,,,,,
SUNDANCE,2020,Assault (Non-domestic),10,,,,,,
SUNDANCE,2020,Break & Enter - Commercial,5,,,,,,
SUNDANCE,2020,Break & Enter - Dwelling,3,,,,,,
SUNDANCE,2020,Break & Enter - Other Premises,2,,,,,,
SUNDANCE,2020,Theft FROM Vehicle,42,,,,,,
SUNDANCE,2020,Theft OF Vehicle,9,,,,,,
SUNDANCE,2020,Violence  'Other' (Non-domestic),10,,,,,,
SUNDANCE,2021,Assault (Non-domestic),5,,,,,,
SUNDANCE,2021,Break & Enter - Dwelling,8,,,,,,
SUNDANCE,2021,Street Robbery,2,,,,,,
SUNDANCE,2021,Theft FROM Vehicle,26,,,,,,
SUNDANCE,2021,Theft OF Vehicle,6,,,,,,
SUNDANCE,2021,Violence  'Other' (Non-domestic),5,,,,,,
SUNDANCE,2022,Assault (Non-domestic),5,,,,,,
SUNDANCE,2022,Break & Enter - Commercial,6,,,,,,
SUNDANCE,2022,Break & Enter - Dwelling,19,,,,,,
SUNDANCE,2022,Break & Enter - Other Premises,3,,,,,,
SUNDANCE,2022,Theft FROM Vehicle,44,,,,,,
SUNDANCE,2022,Theft OF Vehicle,17,,,,,,
SUNDANCE,2022,Violence  'Other' (Non-domestic),7,,,,,,
SUNDANCE,2023,Assault (Non-domestic),3,,,,,,
SUNDANCE,2023,Break & Enter - Commercial,4,,,,,,
SUNDANCE,2023,Break & Enter - Dwelling,5,,,,,,
SUNDANCE,2023,Break & Enter - Other Premises,1,,,,,,
SUNDANCE,2023,Commercial Robbery,1,,,,,,
SUNDANCE,2023,Street Robbery,3,,,,,,
SUNDANCE,2023,Theft FROM Vehicle,35,,,,,,
SUNDANCE,2023,Theft OF Vehicle,6,,,,,,
SUNDANCE,2023,Violence  'Other' (Non-domestic),13,,,,,,
SUNDANCE,2024,Assault (Non-domestic),10,,,,,,
SUNDANCE,2024,Break & Enter - Commercial,2,,,,,,
SUNDANCE,2024,Break & Enter - Dwelling,10,,,,,,
SUNDANCE,2024,Break & Enter - Other Premises,2,,,,,,
SUNDANCE,2024,Street Robbery,2,,,,,,
SUNDANCE,2024,Theft FROM Vehicle,16,,,,,,
SUNDANCE,2024,Theft OF Vehicle,10,,,,,,
SUNDANCE,2024,Violence  'Other' (Non-domestic),9,,,,,,
SUNNYSIDE,2018,Assault (Non-domestic),23,,,,,,
SUNNYSIDE,2018,Break & Enter - Commercial,36,,,,,,
SUNNYSIDE,2018,Break & Enter - Dwelling,9,,,,,,
SUNNYSIDE,2018,Break & Enter - Other Premises,9,,,,,,
SUNNYSIDE,2018,Commercial Robbery,3,,,,,,
SUNNYSIDE,2018,Street Robbery,10,,,,,,
SUNNYSIDE,2018,Theft FROM Vehicle,52,,,,,,
SUNNYSIDE,2018,Theft OF Vehicle,21,,,,,,
SUNNYSIDE,2018,Violence  'Other' (Non-domestic),5,,,,,,
SUNNYSIDE,2019,Assault (Non-domestic),26,,,,,,
SUNNYSIDE,2019,Break & Enter - Commercial,48,,,,,,
SUNNYSIDE,2019,Break & Enter - Dwelling,16,,,,,,
SUNNYSIDE,2019,Break & Enter - Other Premises,19,,,,,,
SUNNYSIDE,2019,Commercial Robbery,1,,,,,,
SUNNYSIDE,2019,Street Robbery,6,,,,,,
SUNNYSIDE,2019,Theft FROM Vehicle,85,,,,,,
SUNNYSIDE,2019,Theft OF Vehicle,43,,,,,,
SUNNYSIDE,2019,Violence  'Other' (Non-domestic),9,,,,,,
SUNNYSIDE,2020,Assault (Non-domestic),27,,,,,,
SUNNYSIDE,2020,Break & Enter - Commercial,40,,,,,,
SUNNYSIDE,2020,Break & Enter - Dwelling,7,,,,,,
SUNNYSIDE,2020,Break & Enter - Other Premises,26,,,,,,
SUNNYSIDE,2020,Street Robbery,3,,,,,,
SUNNYSIDE,2020,Theft FROM Vehicle,82,,,,,,
SUNNYSIDE,2020,Theft OF Vehicle,27,,,,,,
SUNNYSIDE,2020,Violence  'Other' (Non-domestic),8,,,,,,
SUNNYSIDE,2021,Assault (Non-domestic),19,,,,,,
SUNNYSIDE,2021,Break & Enter - Commercial,28,,,,,,
SUNNYSIDE,2021,Break & Enter - Dwelling,8,,,,,,
SUNNYSIDE,2021,Break & Enter - Other Premises,9,,,,,,
SUNNYSIDE,2021,Street Robbery,4,,,,,,
SUNNYSIDE,2021,Theft FROM Vehicle,64,,,,,,
SUNNYSIDE,2021,Theft OF Vehicle,24,,,,,,
SUNNYSIDE,2021,Violence  'Other' (Non-domestic),7,,,,,,
SUNNYSIDE,2022,Assault (Non-domestic),30,,,,,,
SUNNYSIDE,2022,Break & Enter - Commercial,25,,,,,,
SUNNYSIDE,2022,Break & Enter - Dwelling,7,,,,,,
SUNNYSIDE,2022,Break & Enter - Other Premises,23,,,,,,
SUNNYSIDE,2022,Commercial Robbery,3,,,,,,
SUNNYSIDE,2022,Street Robbery,4,,,,,,
SUNNYSIDE,2022,Theft FROM Vehicle,71,,,,,,
SUNNYSIDE,2022,Theft OF Vehicle,16,,,,,,
SUNNYSIDE,2022,Violence  'Other' (Non-domestic),6,,,,,,
SUNNYSIDE,2023,Assault (Non-domestic),19,,,,,,
SUNNYSIDE,2023,Break & Enter - Commercial,31,,,,,,
SUNNYSIDE,2023,Break & Enter - Dwelling,6,,,,,,
SUNNYSIDE,2023,Break & Enter - Other Premises,15,,,,,,
SUNNYSIDE,2023,Commercial Robbery,2,,,,,,
SUNNYSIDE,2023,Street Robbery,6,,,,,,
SUNNYSIDE,2023,Theft FROM Vehicle,41,,,,,,
SUNNYSIDE,2023,Theft OF Vehicle,16,,,,,,
SUNNYSIDE,2023,Violence  'Other' (Non-domestic),6,,,,,,
SUNNYSIDE,2024,Assault (Non-domestic),23,,,,,,
SUNNYSIDE,2024,Break & Enter - Commercial,21,,,,,,
SUNNYSIDE,2024,Break & Enter - Dwelling,9,,,,,,
SUNNYSIDE,2024,Break & Enter - Other Premises,5,,,,,,
SUNNYSIDE,2024,Commercial Robbery,2,,,,,,
SUNNYSIDE,2024,Theft FROM Vehicle,36,,,,,,
SUNNYSIDE,2024,Theft OF Vehicle,16,,,,,,
SUNNYSIDE,2024,Violence  'Other' (Non-domestic),15,,,,,,
SUNRIDGE,2018,Assault (Non-domestic),86,,,,,,
SUNRIDGE,2018,Break & Enter - Commercial,67,,,,,,
SUNRIDGE,2018,Break & Enter - Dwelling,3,,,,,,
SUNRIDGE,2018,Commercial Robbery,18,,,,,,
SUNRIDGE,2018,Street Robbery,10,,,,,,
SUNRIDGE,2018,Theft FROM Vehicle,95,,,,,,
SUNRIDGE,2018,Theft OF Vehicle,57,,,,,,
SUNRIDGE,2018,Violence  'Other' (Non-domestic),36,,,,,,
SUNRIDGE,2019,Assault (Non-domestic),94,,,,,,
SUNRIDGE,2019,Break & Enter - Commercial,49,,,,,,
SUNRIDGE,2019,Break & Enter - Other Premises,1,,,,,,
SUNRIDGE,2019,Commercial Robbery,9,,,,,,
SUNRIDGE,2019,Street Robbery,14,,,,,,
SUNRIDGE,2019,Theft FROM Vehicle,115,,,,,,
SUNRIDGE,2019,Theft OF Vehicle,59,,,,,,
SUNRIDGE,2019,Violence  'Other' (Non-domestic),13,,,,,,
SUNRIDGE,2020,Assault (Non-domestic),86,,,,,,
SUNRIDGE,2020,Break & Enter - Commercial,49,,,,,,
SUNRIDGE,2020,Break & Enter - Other Premises,4,,,,,,
SUNRIDGE,2020,Commercial Robbery,6,,,,,,
SUNRIDGE,2020,Street Robbery,5,,,,,,
SUNRIDGE,2020,Theft FROM Vehicle,104,,,,,,
SUNRIDGE,2020,Theft OF Vehicle,48,,,,,,
SUNRIDGE,2020,Violence  'Other' (Non-domestic),23,,,,,,
SUNRIDGE,2021,Assault (Non-domestic),67,,,,,,
SUNRIDGE,2021,Break & Enter - Commercial,30,,,,,,
SUNRIDGE,2021,Break & Enter - Dwelling,3,,,,,,
SUNRIDGE,2021,Break & Enter - Other Premises,1,,,,,,
SUNRIDGE,2021,Commercial Robbery,13,,,,,,
SUNRIDGE,2021,Street Robbery,9,,,,,,
SUNRIDGE,2021,Theft FROM Vehicle,81,,,,,,
SUNRIDGE,2021,Theft OF Vehicle,47,,,,,,
SUNRIDGE,2021,Violence  'Other' (Non-domestic),23,,,,,,
SUNRIDGE,2022,Assault (Non-domestic),68,,,,,,
SUNRIDGE,2022,Break & Enter - Commercial,52,,,,,,
SUNRIDGE,2022,Break & Enter - Dwelling,1,,,,,,
SUNRIDGE,2022,Break & Enter - Other Premises,1,,,,,,
SUNRIDGE,2022,Commercial Robbery,7,,,,,,
SUNRIDGE,2022,Street Robbery,6,,,,,,
SUNRIDGE,2022,Theft FROM Vehicle,143,,,,,,
SUNRIDGE,2022,Theft OF Vehicle,84,,,,,,
SUNRIDGE,2022,Violence  'Other' (Non-domestic),20,,,,,,
SUNRIDGE,2023,Assault (Non-domestic),97,,,,,,
SUNRIDGE,2023,Break & Enter - Commercial,56,,,,,,
SUNRIDGE,2023,Break & Enter - Dwelling,3,,,,,,
SUNRIDGE,2023,Commercial Robbery,19,,,,,,
SUNRIDGE,2023,Street Robbery,16,,,,,,
SUNRIDGE,2023,Theft FROM Vehicle,130,,,,,,
SUNRIDGE,2023,Theft OF Vehicle,55,,,,,,
SUNRIDGE,2023,Violence  'Other' (Non-domestic),34,,,,,,
SUNRIDGE,2024,Assault (Non-domestic),99,,,,,,
SUNRIDGE,2024,Break & Enter - Commercial,34,,,,,,
SUNRIDGE,2024,Commercial Robbery,14,,,,,,
SUNRIDGE,2024,Street Robbery,13,,,,,,
SUNRIDGE,2024,Theft FROM Vehicle,63,,,,,,
SUNRIDGE,2024,Theft OF Vehicle,56,,,,,,
SUNRIDGE,2024,Violence  'Other' (Non-domestic),26,,,,,,
SYMONS VALLEY RANCH,2018,Break & Enter - Commercial,4,,,,,,
SYMONS VALLEY RANCH,2018,Theft FROM Vehicle,1,,,,,,
SYMONS VALLEY RANCH,2019,Break & Enter - Commercial,1,,,,,,
SYMONS VALLEY RANCH,2019,Theft FROM Vehicle,3,,,,,,
SYMONS VALLEY RANCH,2019,Theft OF Vehicle,2,,,,,,
SYMONS VALLEY RANCH,2019,Violence  'Other' (Non-domestic),1,,,,,,
SYMONS VALLEY RANCH,2020,Break & Enter - Commercial,6,,,,,,
SYMONS VALLEY RANCH,2020,Theft FROM Vehicle,4,,,,,,
SYMONS VALLEY RANCH,2020,Theft OF Vehicle,2,,,,,,
SYMONS VALLEY RANCH,2021,Theft FROM Vehicle,1,,,,,,
SYMONS VALLEY RANCH,2021,Theft OF Vehicle,3,,,,,,
SYMONS VALLEY RANCH,2022,Break & Enter - Other Premises,1,,,,,,
SYMONS VALLEY RANCH,2022,Theft FROM Vehicle,10,,,,,,
SYMONS VALLEY RANCH,2022,Theft OF Vehicle,8,,,,,,
SYMONS VALLEY RANCH,2023,Break & Enter - Commercial,2,,,,,,
SYMONS VALLEY RANCH,2023,Theft FROM Vehicle,2,,,,,,
SYMONS VALLEY RANCH,2023,Theft OF Vehicle,2,,,,,,
SYMONS VALLEY RANCH,2024,Break & Enter - Commercial,4,,,,,,
SYMONS VALLEY RANCH,2024,Theft FROM Vehicle,1,,,,,,
SYMONS VALLEY RANCH,2024,Theft OF Vehicle,11,,,,,,
TARADALE,2018,Assault (Non-domestic),24,,,,,,
TARADALE,2018,Break & Enter - Commercial,25,,,,,,
TARADALE,2018,Break & Enter - Dwelling,18,,,,,,
TARADALE,2018,Break & Enter - Other Premises,11,,,,,,
TARADALE,2018,Commercial Robbery,3,,,,,,
TARADALE,2018,Street Robbery,8,,,,,,
TARADALE,2018,Theft FROM Vehicle,103,,,,,,
TARADALE,2018,Theft OF Vehicle,94,,,,,,
TARADALE,2018,Violence  'Other' (Non-domestic),13,,,,,,
TARADALE,2019,Assault (Non-domestic),20,,,,,,
TARADALE,2019,Break & Enter - Commercial,10,,,,,,
TARADALE,2019,Break & Enter - Dwelling,19,,,,,,
TARADALE,2019,Break & Enter - Other Premises,18,,,,,,
TARADALE,2019,Commercial Robbery,1,,,,,,
TARADALE,2019,Street Robbery,9,,,,,,
TARADALE,2019,Theft FROM Vehicle,107,,,,,,
TARADALE,2019,Theft OF Vehicle,56,,,,,,
TARADALE,2019,Violence  'Other' (Non-domestic),16,,,,,,
TARADALE,2020,Assault (Non-domestic),19,,,,,,
TARADALE,2020,Break & Enter - Commercial,2,,,,,,
TARADALE,2020,Break & Enter - Dwelling,21,,,,,,
TARADALE,2020,Break & Enter - Other Premises,19,,,,,,
TARADALE,2020,Commercial Robbery,2,,,,,,
TARADALE,2020,Street Robbery,4,,,,,,
TARADALE,2020,Theft FROM Vehicle,122,,,,,,
TARADALE,2020,Theft OF Vehicle,63,,,,,,
TARADALE,2020,Violence  'Other' (Non-domestic),16,,,,,,
TARADALE,2021,Assault (Non-domestic),19,,,,,,
TARADALE,2021,Break & Enter - Commercial,1,,,,,,
TARADALE,2021,Break & Enter - Dwelling,15,,,,,,
TARADALE,2021,Break & Enter - Other Premises,23,,,,,,
TARADALE,2021,Commercial Robbery,4,,,,,,
TARADALE,2021,Street Robbery,8,,,,,,
TARADALE,2021,Theft FROM Vehicle,113,,,,,,
TARADALE,2021,Theft OF Vehicle,101,,,,,,
TARADALE,2021,Violence  'Other' (Non-domestic),14,,,,,,
TARADALE,2022,Assault (Non-domestic),22,,,,,,
TARADALE,2022,Break & Enter - Commercial,6,,,,,,
TARADALE,2022,Break & Enter - Dwelling,9,,,,,,
TARADALE,2022,Break & Enter - Other Premises,13,,,,,,
TARADALE,2022,Commercial Robbery,3,,,,,,
TARADALE,2022,Street Robbery,5,,,,,,
TARADALE,2022,Theft FROM Vehicle,94,,,,,,
TARADALE,2022,Theft OF Vehicle,66,,,,,,
TARADALE,2022,Violence  'Other' (Non-domestic),11,,,,,,
TARADALE,2023,Assault (Non-domestic),22,,,,,,
TARADALE,2023,Break & Enter - Commercial,3,,,,,,
TARADALE,2023,Break & Enter - Dwelling,11,,,,,,
TARADALE,2023,Break & Enter - Other Premises,6,,,,,,
TARADALE,2023,Commercial Robbery,1,,,,,,
TARADALE,2023,Street Robbery,7,,,,,,
TARADALE,2023,Theft FROM Vehicle,78,,,,,,
TARADALE,2023,Theft OF Vehicle,38,,,,,,
TARADALE,2023,Violence  'Other' (Non-domestic),18,,,,,,
TARADALE,2024,Assault (Non-domestic),27,,,,,,
TARADALE,2024,Break & Enter - Commercial,7,,,,,,
TARADALE,2024,Break & Enter - Dwelling,4,,,,,,
TARADALE,2024,Break & Enter - Other Premises,7,,,,,,
TARADALE,2024,Commercial Robbery,2,,,,,,
TARADALE,2024,Street Robbery,1,,,,,,
TARADALE,2024,Theft FROM Vehicle,47,,,,,,
TARADALE,2024,Theft OF Vehicle,51,,,,,,
TARADALE,2024,Violence  'Other' (Non-domestic),21,,,,,,
TEMPLE,2018,Assault (Non-domestic),37,,,,,,
TEMPLE,2018,Break & Enter - Commercial,16,,,,,,
TEMPLE,2018,Break & Enter - Dwelling,22,,,,,,
TEMPLE,2018,Break & Enter - Other Premises,18,,,,,,
TEMPLE,2018,Commercial Robbery,3,,,,,,
TEMPLE,2018,Street Robbery,11,,,,,,
TEMPLE,2018,Theft FROM Vehicle,106,,,,,,
TEMPLE,2018,Theft OF Vehicle,82,,,,,,
TEMPLE,2018,Violence  'Other' (Non-domestic),14,,,,,,
TEMPLE,2019,Assault (Non-domestic),48,,,,,,
TEMPLE,2019,Break & Enter - Commercial,10,,,,,,
TEMPLE,2019,Break & Enter - Dwelling,22,,,,,,
TEMPLE,2019,Break & Enter - Other Premises,53,,,,,,
TEMPLE,2019,Commercial Robbery,3,,,,,,
TEMPLE,2019,Street Robbery,10,,,,,,
TEMPLE,2019,Theft FROM Vehicle,110,,,,,,
TEMPLE,2019,Theft OF Vehicle,85,,,,,,
TEMPLE,2019,Violence  'Other' (Non-domestic),18,,,,,,
TEMPLE,2020,Assault (Non-domestic),36,,,,,,
TEMPLE,2020,Break & Enter - Commercial,4,,,,,,
TEMPLE,2020,Break & Enter - Dwelling,7,,,,,,
TEMPLE,2020,Break & Enter - Other Premises,19,,,,,,
TEMPLE,2020,Commercial Robbery,6,,,,,,
TEMPLE,2020,Street Robbery,4,,,,,,
TEMPLE,2020,Theft FROM Vehicle,88,,,,,,
TEMPLE,2020,Theft OF Vehicle,62,,,,,,
TEMPLE,2020,Violence  'Other' (Non-domestic),13,,,,,,
TEMPLE,2021,Assault (Non-domestic),31,,,,,,
TEMPLE,2021,Break & Enter - Commercial,15,,,,,,
TEMPLE,2021,Break & Enter - Dwelling,3,,,,,,
TEMPLE,2021,Break & Enter - Other Premises,14,,,,,,
TEMPLE,2021,Commercial Robbery,8,,,,,,
TEMPLE,2021,Street Robbery,3,,,,,,
TEMPLE,2021,Theft FROM Vehicle,119,,,,,,
TEMPLE,2021,Theft OF Vehicle,81,,,,,,
TEMPLE,2021,Violence  'Other' (Non-domestic),22,,,,,,
TEMPLE,2022,Assault (Non-domestic),38,,,,,,
TEMPLE,2022,Break & Enter - Commercial,11,,,,,,
TEMPLE,2022,Break & Enter - Dwelling,9,,,,,,
TEMPLE,2022,Break & Enter - Other Premises,29,,,,,,
TEMPLE,2022,Commercial Robbery,2,,,,,,
TEMPLE,2022,Street Robbery,2,,,,,,
TEMPLE,2022,Theft FROM Vehicle,111,,,,,,
TEMPLE,2022,Theft OF Vehicle,73,,,,,,
TEMPLE,2022,Violence  'Other' (Non-domestic),12,,,,,,
TEMPLE,2023,Assault (Non-domestic),33,,,,,,
TEMPLE,2023,Break & Enter - Commercial,4,,,,,,
TEMPLE,2023,Break & Enter - Dwelling,15,,,,,,
TEMPLE,2023,Break & Enter - Other Premises,11,,,,,,
TEMPLE,2023,Commercial Robbery,1,,,,,,
TEMPLE,2023,Street Robbery,8,,,,,,
TEMPLE,2023,Theft FROM Vehicle,60,,,,,,
TEMPLE,2023,Theft OF Vehicle,51,,,,,,
TEMPLE,2023,Violence  'Other' (Non-domestic),13,,,,,,
TEMPLE,2024,Assault (Non-domestic),22,,,,,,
TEMPLE,2024,Break & Enter - Commercial,4,,,,,,
TEMPLE,2024,Break & Enter - Dwelling,8,,,,,,
TEMPLE,2024,Break & Enter - Other Premises,8,,,,,,
TEMPLE,2024,Commercial Robbery,2,,,,,,
TEMPLE,2024,Street Robbery,7,,,,,,
TEMPLE,2024,Theft FROM Vehicle,35,,,,,,
TEMPLE,2024,Theft OF Vehicle,48,,,,,,
TEMPLE,2024,Violence  'Other' (Non-domestic),18,,,,,,
THORNCLIFFE,2018,Assault (Non-domestic),27,,,,,,
